Country,City,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,day_of_week,hour
0,2,0.0,7.0,0.0,0.0,5.0,15.333333333333334,15.166666666666666,4,4
0,1,0.0,30.0,0.0,0.0,29.0,16.833333333333332,16.666666666666668,2,12
0,3,0.0,10.0,0.0,0.0,0.0,16.666666666666668,15.0,5,5
0,10,0.0,7.0,0.0,0.0,1.0,18.166666666666668,17.166666666666664,1,22
0,11,0.0,0.0,0.0,0.0,0.0,19.0,18.166666666666668,1,0
0,9,156.4,74.0,14.9,34.0,44.0,26.83333333333333,22.333333333333336,0,7
0,10,19.4,36.0,3.0,9.0,34.0,23.0,22.83333333333333,1,10
0,11,15.7,25.0,0.9,5.0,23.0,24.33333333333333,24.166666666666664,6,13
0,8,12.4,47.0,0.9,4.0,34.0,25.33333333333333,23.0,1,18
0,9,30.2,51.0,3.7,8.0,39.0,23.333333333333336,21.5,1,8
0,1,0.0,0.0,0.0,0.0,0.0,10.833333333333332,10.833333333333332,4,3
0,11,362.8,107.0,38.3,87.0,74.0,41.0,34.33333333333333,2,14
0,5,4.3,7.0,0.3,2.0,0.0,17.666666666666664,15.833333333333332,6,1
0,9,17.0,36.0,1.4,6.0,36.0,21.166666666666668,21.166666666666668,0,10
0,11,30.1,48.0,2.8,12.0,45.0,29.33333333333333,28.666666666666668,4,11
0,6,307.6,99.0,38.3,61.0,54.0,33.333333333333336,25.666666666666668,0,6
0,8,41.7,59.0,5.1,18.0,50.0,27.166666666666668,25.666666666666668,3,17
0,11,49.1,48.0,7.2,16.0,38.0,29.33333333333333,27.333333333333336,3,11
0,3,0.7,4.0,1.6,1.0,0.0,16.0,15.166666666666666,3,1
0,6,6.1,32.0,0.9,2.0,25.0,21.166666666666668,20.166666666666664,1,5
0,4,26.9,18.0,1.9,7.0,15.0,12.833333333333334,12.5,5,18
0,2,3.9,39.0,0.4,3.0,31.0,21.166666666666668,19.833333333333336,0,17
0,7,0.0,13.0,0.0,0.0,12.0,16.333333333333332,16.0,5,5
0,2,9.7,40.0,2.3,3.0,39.0,21.33333333333333,21.166666666666668,0,12
0,5,246.4,75.0,24.4,56.0,54.0,28.166666666666668,24.666666666666668,3,7
0,7,18.8,47.0,2.0,9.0,43.0,21.666666666666664,21.0,3,11
0,9,2.4,18.0,0.1,1.0,14.0,18.666666666666668,18.0,2,20
0,7,3.2,35.0,0.5,1.0,31.0,19.833333333333336,19.166666666666668,5,11
0,9,0.0,25.0,0.0,0.0,23.0,20.0,19.666666666666664,4,19
0,0,6.3,40.0,1.1,2.0,35.0,19.833333333333336,19.166666666666668,4,10
0,2,0.0,0.0,0.0,0.0,0.0,15.166666666666666,15.0,3,0
0,9,1.1,22.0,0.1,1.0,18.0,18.83333333333333,18.33333333333333,6,17
0,1,0.0,4.0,0.0,0.0,3.0,12.166666666666666,12.0,3,4
0,5,0.0,10.0,0.0,0.0,14.0,17.5,18.166666666666668,6,9
0,8,47.1,50.0,5.6,14.0,36.0,25.666666666666668,23.333333333333336,4,9
0,9,205.9,90.0,25.9,58.0,76.0,29.666666666666668,27.5,3,14
0,6,32.1,75.0,6.7,9.0,28.0,30.666666666666668,22.333333333333336,5,19
0,1,6.0,30.0,0.7,3.0,29.0,16.833333333333332,16.5,0,12
0,2,0.0,0.0,0.0,0.0,0.0,14.333333333333334,14.666666666666666,0,2
0,10,0.0,3.0,0.0,0.0,0.0,16.666666666666668,15.5,5,5
0,7,2.4,42.0,0.1,1.0,40.0,20.666666666666668,20.5,1,9
0,11,27.2,48.0,3.3,9.0,41.0,29.166666666666664,27.666666666666664,4,10
0,5,4.3,22.0,0.7,2.0,28.0,19.33333333333333,20.33333333333333,6,12
0,9,0.0,16.0,0.0,0.0,14.0,18.5,18.166666666666668,2,20
0,4,0.0,6.0,0.0,0.0,0.0,8.833333333333332,8.166666666666666,0,3
0,5,407.4,101.0,41.6,97.0,85.0,32.666666666666664,30.0,3,14
0,3,0.0,11.0,0.0,0.0,11.0,17.666666666666664,17.666666666666664,2,20
0,6,137.4,70.0,12.6,33.0,62.0,29.166666666666664,27.666666666666664,2,13
0,0,0.0,0.0,0.0,0.0,0.0,14.5,14.666666666666666,5,3
0,2,5.7,35.0,0.4,3.0,32.0,20.33333333333333,19.833333333333336,0,9
0,1,0.0,2.0,0.0,0.0,0.0,11.166666666666668,10.666666666666666,3,0
0,1,0.0,0.0,0.0,0.0,0.0,11.5,11.333333333333332,2,23
0,6,74.7,54.0,8.5,20.0,46.0,26.5,25.166666666666664,3,10
0,8,0.0,8.0,0.0,0.0,2.0,17.166666666666664,16.166666666666668,3,4
0,5,27.8,35.0,4.8,10.0,55.0,20.833333333333336,23.83333333333333,2,6
0,11,0.0,22.0,0.0,0.0,8.0,24.5,21.666666666666664,5,22
0,0,0.0,7.0,0.0,0.0,7.0,15.166666666666666,15.166666666666666,1,21
0,6,0.0,23.0,0.0,0.0,16.0,21.33333333333333,20.0,2,21
0,5,34.0,50.0,3.7,10.0,29.0,24.33333333333333,20.833333333333336,5,17
0,9,0.0,27.0,0.0,0.0,22.0,20.0,19.33333333333333,5,18
0,10,0.0,0.0,0.0,0.0,0.0,16.666666666666668,15.666666666666666,2,1
0,9,1.0,19.0,0.0,1.0,16.0,18.33333333333333,17.833333333333336,6,18
0,4,50.3,31.0,9.0,16.0,20.0,13.166666666666666,12.166666666666666,0,12
0,1,674.9,198.0,74.8,105.0,44.0,40.0,19.33333333333333,4,14
0,10,26.3,15.0,2.1,6.0,10.0,19.666666666666664,18.83333333333333,5,22
0,9,0.0,3.0,0.0,0.0,0.0,16.166666666666668,15.5,1,23
0,6,47.0,53.0,6.2,16.0,46.0,26.166666666666668,25.0,1,10
0,11,32.3,46.0,5.2,11.0,39.0,28.83333333333333,27.5,0,12
0,11,49.2,60.0,5.0,17.0,45.0,31.33333333333333,28.5,0,17
0,11,0.0,0.0,0.0,0.0,0.0,18.33333333333333,17.833333333333336,2,1
0,0,20.8,48.0,2.5,5.0,45.0,20.833333333333336,20.5,4,13
0,7,0.0,0.0,0.0,0.0,0.0,13.5,13.166666666666666,1,23
0,6,7.9,32.0,1.3,3.0,24.0,21.166666666666668,20.0,3,5
0,0,4.1,35.0,0.5,2.0,33.0,19.33333333333333,19.166666666666668,2,11
0,7,23.5,57.0,3.5,10.0,60.0,22.83333333333333,23.333333333333336,1,13
0,4,194.7,56.0,36.9,47.0,26.0,15.5,12.666666666666666,3,6
0,2,0.0,3.0,0.0,0.0,0.0,15.333333333333334,15.0,5,4
0,3,176.4,85.0,22.3,45.0,62.0,29.166666666666664,25.666666666666668,3,16
0,8,2.1,10.0,0.2,1.0,4.0,18.5,17.666666666666664,6,7
0,11,6.4,16.0,0.3,3.0,13.0,23.166666666666668,22.666666666666664,2,21
0,2,0.0,8.0,0.0,0.0,7.0,16.5,16.333333333333332,6,21
0,2,217.9,89.0,24.0,50.0,67.0,28.333333333333336,25.0,0,14
0,1,0.0,20.0,0.0,0.0,17.0,14.833333333333334,14.5,5,11
0,6,0.0,0.0,0.0,0.0,0.0,17.0,16.5,6,0
0,0,0.0,22.0,0.0,0.0,20.0,17.5,17.333333333333336,2,19
0,9,2.6,8.0,0.3,1.0,3.0,16.166666666666668,15.5,6,7
0,10,8.0,19.0,2.9,3.0,14.0,18.33333333333333,17.5,1,6
0,5,223.2,67.0,19.6,44.0,59.0,26.83333333333333,25.5,3,13
0,6,145.9,72.0,12.5,27.0,48.0,29.666666666666668,25.5,0,13
0,6,242.0,97.0,30.1,62.0,59.0,33.16666666666667,26.83333333333333,3,7
0,3,15.9,28.0,1.3,5.0,30.0,20.166666666666664,20.5,5,13
0,6,153.8,77.0,16.0,45.0,62.0,30.33333333333333,27.666666666666664,1,13
0,1,3.9,26.0,0.3,1.0,26.0,16.166666666666668,16.166666666666668,2,10
0,11,0.0,0.0,0.0,0.0,0.0,18.666666666666668,18.166666666666668,0,2
0,6,91.7,60.0,9.2,21.0,48.0,27.333333333333336,25.166666666666664,0,12
0,10,35.7,52.0,5.2,10.0,44.0,26.0,24.666666666666668,2,9
0,11,355.0,112.0,36.6,85.0,73.0,42.0,34.33333333333333,4,14
0,5,957.8,147.0,83.5,185.0,81.0,40.16666666666666,29.33333333333333,1,15
0,7,7.7,44.0,1.0,4.0,44.0,21.166666666666668,21.166666666666668,1,11
0,3,0.0,10.0,0.0,0.0,6.0,17.666666666666664,17.0,4,22
0,6,3.0,35.0,0.2,2.0,27.0,22.83333333333333,21.5,0,19
0,2,0.0,21.0,0.0,0.0,17.0,18.33333333333333,17.833333333333336,0,19
0,3,29.1,52.0,4.0,9.0,39.0,23.83333333333333,21.83333333333333,1,17
0,8,14.7,26.0,0.6,5.0,24.0,21.83333333333333,21.5,6,15
0,4,23.0,25.0,4.9,7.0,19.0,12.666666666666666,12.0,0,9
0,11,48.9,60.0,6.5,16.0,52.0,32.0,30.166666666666664,3,17
0,10,32.1,35.0,4.9,10.0,29.0,22.666666666666664,21.83333333333333,0,11
0,1,0.0,0.0,0.0,0.0,0.0,12.333333333333334,12.166666666666666,3,23
0,3,229.9,82.0,28.2,44.0,46.0,28.666666666666668,23.166666666666668,3,7
0,3,2.9,20.0,0.2,1.0,19.0,19.166666666666668,19.0,3,19
0,5,15.0,31.0,1.2,6.0,33.0,20.666666666666668,21.0,5,10
0,1,0.0,13.0,0.0,0.0,11.0,13.0,12.666666666666666,6,14
0,4,24.4,33.0,3.8,9.0,22.0,13.833333333333332,12.666666666666666,0,17
0,3,0.0,0.0,0.0,0.0,0.0,15.833333333333332,15.666666666666666,3,2
0,0,0.0,36.0,0.0,0.0,41.0,18.5,19.33333333333333,1,6
0,9,0.0,4.0,0.0,0.0,3.0,15.5,15.333333333333334,6,6
0,8,4.0,24.0,0.2,1.0,24.0,21.33333333333333,21.166666666666668,6,13
0,0,0.0,2.0,0.0,0.0,1.0,15.5,15.333333333333334,4,23
0,9,0.0,8.0,0.0,0.0,6.0,17.333333333333336,17.0,6,21
0,6,277.0,115.0,27.4,67.0,68.0,36.66666666666666,28.666666666666668,0,16
0,7,1.8,21.0,0.1,2.0,23.0,18.33333333333333,18.666666666666668,5,21
0,8,158.1,67.0,22.1,46.0,54.0,28.166666666666668,26.0,0,13
0,4,30.8,35.0,4.6,12.0,23.0,14.0,12.666666666666666,0,17
0,1,0.0,20.0,0.0,0.0,17.0,15.833333333333332,15.333333333333334,0,18
0,7,0.0,23.0,0.0,0.0,21.0,18.0,17.833333333333336,1,20
0,4,6.2,14.0,11.0,1.0,0.0,11.333333333333332,9.666666666666666,1,23
0,6,251.5,81.0,27.6,55.0,57.0,30.0,26.0,1,6
0,11,0.0,18.0,0.0,0.0,19.0,23.166666666666668,23.333333333333336,6,10
0,5,76.1,53.0,9.3,25.0,48.0,24.5,23.666666666666668,2,9
0,11,45.1,46.0,5.3,16.0,37.0,28.666666666666668,27.0,2,10
0,7,770.9,192.0,71.7,145.0,75.0,42.83333333333333,25.666666666666668,2,15
0,2,1.1,23.0,0.1,1.0,21.0,18.666666666666668,18.33333333333333,4,19
0,10,0.0,0.0,0.0,0.0,0.0,15.166666666666666,14.666666666666666,0,3
0,5,0.0,0.0,0.0,0.0,0.0,16.166666666666668,15.5,0,23
0,0,0.0,12.0,0.0,0.0,11.0,17.0,16.833333333333332,5,21
0,9,10.1,31.0,0.3,2.0,28.0,20.666666666666668,20.33333333333333,2,18
0,6,0.0,0.0,0.0,0.0,0.0,17.5,16.833333333333332,0,1
0,6,255.0,105.0,23.2,60.0,76.0,35.166666666666664,30.0,3,16
0,9,0.0,0.0,0.0,0.0,0.0,15.0,15.166666666666666,3,3
0,11,82.0,55.0,11.5,22.0,38.0,30.33333333333333,27.0,1,9
0,3,2.6,19.0,0.4,1.0,17.0,18.666666666666668,18.33333333333333,5,9
0,2,3.2,37.0,0.1,1.0,32.0,20.5,19.833333333333336,4,8
0,5,18.1,34.0,2.3,8.0,41.0,21.33333333333333,22.5,0,11
0,5,160.3,68.0,20.0,47.0,57.0,27.0,25.166666666666664,2,13
0,0,0.0,0.0,0.0,0.0,0.0,13.833333333333332,13.833333333333332,6,5
0,2,215.1,96.0,27.3,50.0,68.0,29.5,25.33333333333333,0,15
0,0,0.0,3.0,0.0,0.0,2.0,13.833333333333332,13.666666666666668,1,4
0,10,0.0,0.0,0.0,0.0,0.0,17.333333333333336,16.666666666666668,5,2
0,10,52.7,54.0,6.4,17.0,37.0,26.5,23.666666666666668,4,18
0,2,0.0,18.0,0.0,0.0,15.0,17.666666666666664,17.166666666666664,6,14
0,9,2.2,43.0,0.1,2.0,37.0,22.333333333333336,21.33333333333333,0,17
0,6,0.0,0.0,0.0,0.0,0.0,17.166666666666664,16.5,6,23
0,6,1.0,38.0,0.1,1.0,29.0,23.5,22.0,1,19
0,7,0.0,0.0,0.0,0.0,0.0,13.333333333333332,13.166666666666666,2,1
0,0,0.0,10.0,0.0,0.0,10.0,16.0,16.166666666666668,6,20
0,5,389.0,88.0,37.2,99.0,80.0,30.5,29.166666666666664,2,14
0,5,1.1,15.0,0.2,1.0,12.0,18.666666666666668,18.166666666666668,2,21
0,2,0.0,11.0,0.0,0.0,4.0,17.5,16.333333333333332,3,22
0,10,294.6,99.0,37.5,75.0,84.0,34.166666666666664,31.666666666666664,2,15
0,7,5.9,30.0,0.3,1.0,26.0,19.166666666666668,18.666666666666668,6,16
0,4,99.8,41.0,15.6,28.0,25.0,14.5,12.833333333333334,4,12
0,9,0.0,0.0,0.0,0.0,0.0,15.0,15.0,4,1
0,5,3.8,20.0,0.3,2.0,19.0,19.33333333333333,19.166666666666668,2,20
0,8,0.0,0.0,0.0,0.0,0.0,15.333333333333334,15.333333333333334,2,2
0,1,0.0,0.0,0.0,0.0,0.0,12.333333333333334,12.0,0,1
0,1,5.8,26.0,0.8,2.0,26.0,16.666666666666668,16.666666666666668,1,9
0,3,407.8,102.0,48.9,77.0,68.0,32.0,26.5,0,14
0,11,0.0,0.0,0.0,0.0,0.0,18.33333333333333,17.833333333333336,4,1
0,0,0.0,36.0,0.0,0.0,34.0,19.33333333333333,19.166666666666668,1,12
0,0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,14.333333333333334,5,3
0,9,3.5,34.0,0.2,1.0,32.0,21.0,20.5,1,9
0,10,0.0,0.0,0.0,0.0,0.0,16.0,15.5,0,0
0,5,94.3,54.0,14.2,34.0,42.0,24.5,22.666666666666664,4,7
0,7,0.0,0.0,0.0,0.0,0.0,12.333333333333334,12.5,1,2
0,1,2.6,41.0,0.3,1.0,37.0,18.33333333333333,17.666666666666664,1,16
0,10,0.0,5.0,0.0,0.0,2.0,17.666666666666664,17.333333333333336,2,22
0,5,213.4,73.0,25.9,55.0,69.0,27.83333333333333,27.166666666666668,4,13
0,3,46.5,32.0,4.9,14.0,30.0,20.666666666666668,20.5,1,10
0,4,97.4,44.0,19.3,32.0,22.0,14.833333333333334,12.5,4,7
0,11,0.0,7.0,0.0,0.0,3.0,20.33333333333333,19.666666666666664,4,4
0,7,0.0,21.0,0.0,0.0,21.0,17.5,17.5,6,11
0,5,0.0,0.0,0.0,0.0,0.0,15.166666666666666,14.5,2,3
0,5,60.6,61.0,7.8,19.0,48.0,25.666666666666668,23.666666666666668,3,9
0,4,0.0,0.0,0.0,0.0,0.0,8.833333333333332,9.0,3,0
0,9,4.5,50.0,0.6,2.0,20.0,23.83333333333333,19.0,3,19
0,4,28.9,26.0,6.8,12.0,19.0,12.833333333333334,12.0,4,8
0,7,1.1,45.0,0.1,1.0,41.0,21.166666666666668,20.5,4,17
0,4,31.0,11.0,2.1,5.0,6.0,11.0,10.5,5,8
0,8,37.1,50.0,5.1,14.0,43.0,25.666666666666668,24.5,3,12
0,9,0.0,18.0,0.0,0.0,16.0,18.0,17.833333333333336,6,12
0,7,135.2,79.0,19.8,34.0,51.0,25.5,21.5,3,6
0,7,0.0,11.0,0.0,0.0,11.0,15.333333333333334,15.5,4,4
0,4,0.0,10.0,0.0,0.0,9.0,11.833333333333334,11.666666666666668,2,20
0,6,69.7,63.0,9.5,21.0,54.0,27.83333333333333,26.33333333333333,3,12
0,5,4.5,16.0,0.2,2.0,16.0,18.83333333333333,18.83333333333333,4,21
0,1,7.7,30.0,1.6,3.0,26.0,16.833333333333332,16.333333333333332,2,11
0,11,0.0,0.0,0.0,0.0,0.0,18.666666666666668,18.0,2,0
0,5,0.0,18.0,0.0,0.0,18.0,19.0,19.0,1,20
0,10,253.7,82.0,41.1,62.0,50.0,30.666666666666668,25.33333333333333,3,7
0,2,9.7,32.0,1.7,5.0,26.0,20.0,18.83333333333333,5,13
0,1,0.0,17.0,0.0,0.0,16.0,14.166666666666668,14.0,5,9
0,5,4.0,23.0,0.2,1.0,19.0,20.0,19.33333333333333,5,20
0,9,1.9,22.0,0.2,1.0,19.0,19.166666666666668,18.666666666666668,6,17
0,10,0.0,0.0,0.0,0.0,0.0,16.0,15.166666666666666,4,4
0,6,603.2,131.0,57.9,134.0,84.0,39.5,31.5,1,15
0,7,126.7,90.0,17.2,41.0,74.0,27.5,25.33333333333333,3,15
0,3,12.8,39.0,1.3,5.0,39.0,21.83333333333333,22.0,3,17
0,11,0.0,0.0,0.0,0.0,0.0,17.5,17.333333333333336,4,3
0,6,533.7,125.0,54.4,114.0,88.0,38.66666666666666,32.333333333333336,2,15
0,0,138.4,84.0,15.1,32.0,53.0,25.833333333333336,21.5,0,15
0,2,1.4,25.0,0.0,1.0,19.0,18.83333333333333,18.0,3,19
0,11,95.6,57.0,9.8,22.0,37.0,30.666666666666668,26.666666666666664,4,8
0,2,27.7,40.0,1.5,7.0,36.0,21.166666666666668,20.5,2,11
0,3,0.0,2.0,0.0,0.0,0.0,15.666666666666666,15.166666666666666,1,23
0,7,16.5,43.0,1.1,6.0,41.0,21.166666666666668,20.833333333333336,0,11
0,5,59.9,58.0,7.3,19.0,85.0,25.5,29.833333333333336,1,16
0,5,0.0,2.0,0.0,0.0,0.0,16.5,15.833333333333332,2,23
0,9,0.0,8.0,0.0,0.0,0.0,17.666666666666664,16.166666666666668,3,23
0,1,0.0,15.0,0.0,0.0,12.0,13.666666666666668,13.333333333333332,4,5
0,4,29.5,22.0,8.9,9.0,12.0,11.5,10.666666666666666,3,5
0,2,0.0,0.0,0.0,0.0,0.0,14.666666666666666,14.666666666666666,2,2
0,0,0.0,3.0,0.0,0.0,1.0,13.833333333333332,13.666666666666668,6,6
0,9,343.0,117.0,36.2,73.0,74.0,34.0,27.333333333333336,1,15
0,4,27.8,30.0,7.7,10.0,17.0,13.166666666666666,12.0,4,9
0,5,297.6,80.0,31.0,77.0,78.0,29.166666666666664,28.83333333333333,1,14
0,8,0.8,0.0,2.8,1.0,0.0,16.166666666666668,15.833333333333332,0,2
0,3,0.0,5.0,0.0,0.0,3.0,17.0,16.666666666666668,4,23
0,1,6.9,31.0,0.4,3.0,32.0,17.0,17.166666666666664,3,12
0,11,0.0,20.0,0.0,0.0,12.0,23.83333333333333,22.333333333333336,1,21
0,1,0.0,13.0,0.0,0.0,6.0,14.166666666666668,13.166666666666666,6,20
0,9,0.9,20.0,0.0,1.0,14.0,19.33333333333333,18.33333333333333,5,20
0,10,338.3,89.0,46.8,73.0,62.0,32.0,27.5,1,8
0,11,0.0,6.0,0.0,0.0,1.0,20.33333333333333,19.5,6,6
0,2,2.5,0.0,0.3,1.0,0.0,15.333333333333334,14.833333333333334,6,2
0,11,25.0,42.0,3.1,10.0,36.0,27.83333333333333,26.666666666666664,5,11
0,11,11.6,36.0,1.4,5.0,32.0,26.666666666666664,26.0,5,10
0,1,0.0,0.0,0.0,0.0,0.0,11.333333333333332,11.0,3,3
0,6,0.0,26.0,0.0,0.0,22.0,21.83333333333333,21.166666666666668,1,20
0,2,0.0,0.0,0.0,0.0,0.0,14.0,14.166666666666668,1,0
0,11,0.0,29.0,0.0,0.0,16.0,26.166666666666668,23.5,5,21
0,4,98.4,38.0,11.6,22.0,16.0,14.5,12.166666666666666,5,13
0,4,143.8,64.0,19.9,39.0,35.0,17.333333333333336,14.333333333333334,1,16
0,7,25.8,55.0,2.8,9.0,46.0,22.666666666666664,21.33333333333333,2,12
0,8,28.4,44.0,3.7,8.0,43.0,24.5,24.33333333333333,1,12
0,6,0.0,25.0,0.0,0.0,23.0,21.666666666666664,21.33333333333333,3,20
0,8,1.0,28.0,0.1,1.0,25.0,22.166666666666668,21.5,2,19
0,1,0.0,6.0,0.0,0.0,4.0,12.166666666666666,11.833333333333334,0,4
0,0,0.0,36.0,0.0,0.0,32.0,19.166666666666668,18.666666666666668,4,8
0,9,0.0,3.0,0.0,0.0,0.0,17.166666666666664,16.5,6,1
0,5,0.0,0.0,0.0,0.0,0.0,15.333333333333334,14.833333333333334,1,2
0,3,24.4,37.0,3.1,6.0,32.0,21.166666666666668,20.5,3,9
0,2,9.7,21.0,0.7,3.0,12.0,18.5,17.166666666666664,5,20
0,3,13.0,34.0,3.2,6.0,26.0,21.33333333333333,20.0,3,18
0,3,215.5,84.0,30.3,54.0,65.0,29.0,26.0,4,15
0,0,0.0,13.0,0.0,0.0,14.0,15.5,15.5,5,7
0,11,24.1,43.0,2.2,8.0,36.0,28.333333333333336,26.83333333333333,5,14
0,4,5.3,13.0,0.6,2.0,12.0,12.166666666666666,12.0,4,20
0,4,55.6,28.0,17.1,18.0,12.0,12.0,10.5,2,5
0,4,122.7,66.0,19.1,27.0,34.0,17.666666666666664,14.166666666666668,2,16
0,3,7.5,31.0,0.7,3.0,26.0,21.0,20.166666666666664,1,18
0,11,1.3,0.0,0.2,1.0,0.0,19.833333333333336,18.666666666666668,0,23
0,9,137.2,76.0,18.6,35.0,38.0,27.333333333333336,21.33333333333333,4,7
0,1,0.0,0.0,0.0,0.0,0.0,9.833333333333332,10.0,1,2
0,3,217.9,74.0,30.3,36.0,48.0,27.166666666666668,23.166666666666668,2,6
0,5,293.4,104.0,27.8,68.0,56.0,33.16666666666667,25.33333333333333,1,17
0,9,0.0,19.0,0.0,0.0,15.0,17.5,17.0,2,5
0,4,236.3,59.0,52.7,54.0,29.0,16.0,13.0,0,6
0,10,5.9,15.0,0.3,3.0,14.0,19.666666666666664,19.5,4,21
0,8,229.5,82.0,33.0,61.0,53.0,30.33333333333333,25.5,3,6
0,3,0.0,10.0,0.0,0.0,8.0,17.5,17.166666666666664,5,21
0,5,5.7,7.0,0.6,2.0,5.0,17.5,17.0,3,22
0,10,2.6,9.0,0.1,2.0,5.0,18.5,17.833333333333336,5,23
0,2,0.0,0.0,0.0,0.0,0.0,15.0,14.833333333333334,6,1
0,1,2.7,19.0,0.1,1.0,14.0,14.833333333333334,14.166666666666668,5,17
0,7,0.0,14.0,0.0,0.0,4.0,16.833333333333332,15.333333333333334,1,22
0,10,3.3,17.0,0.2,1.0,17.0,19.666666666666664,19.666666666666664,3,20
0,5,42.4,45.0,5.1,15.0,50.0,23.333333333333336,24.0,4,11
0,10,4.0,9.0,0.5,3.0,7.0,17.833333333333336,17.5,6,9
0,9,204.0,88.0,23.1,56.0,73.0,29.33333333333333,27.0,2,14
0,1,0.0,0.0,0.0,0.0,0.0,12.5,12.0,5,0
0,5,61.1,49.0,7.9,22.0,44.0,23.83333333333333,23.0,4,8
0,8,298.8,95.0,38.8,76.0,61.0,32.83333333333333,27.0,1,7
0,11,0.0,0.0,0.0,0.0,0.0,18.666666666666668,17.833333333333336,1,2
0,11,47.5,63.0,5.7,16.0,51.0,32.16666666666667,29.833333333333336,2,17
0,6,3.7,27.0,0.1,1.0,23.0,21.5,20.666666666666668,6,11
0,5,15.5,22.0,3.0,5.0,21.0,18.166666666666668,18.0,0,5
0,10,270.5,84.0,44.2,67.0,60.0,31.0,27.166666666666668,1,7
0,6,47.7,52.0,5.3,15.0,43.0,26.166666666666668,24.5,0,10
0,7,6.9,22.0,0.3,3.0,23.0,18.166666666666668,18.33333333333333,5,20
0,2,8.8,34.0,0.6,3.0,27.0,20.33333333333333,19.33333333333333,4,18
0,1,0.5,8.0,1.5,1.0,0.0,12.0,10.833333333333332,2,3
0,0,0.0,26.0,0.0,0.0,21.0,17.833333333333336,17.166666666666664,5,16
0,11,11.1,28.0,0.7,4.0,26.0,24.833333333333336,24.33333333333333,5,9
0,5,238.7,65.0,26.8,56.0,48.0,26.0,23.333333333333336,3,6
0,10,0.0,1.0,0.0,0.0,0.0,17.166666666666664,16.5,2,23
0,9,5.3,36.0,1.1,2.0,32.0,21.166666666666668,20.666666666666668,2,9
0,9,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0,3
0,10,51.7,40.0,7.1,15.0,35.0,23.83333333333333,22.83333333333333,2,11
0,2,93.6,81.0,16.8,25.0,41.0,26.83333333333333,21.0,3,7
0,5,7.2,0.0,0.4,2.0,0.0,16.166666666666668,15.5,4,1
0,0,0.0,19.0,0.0,0.0,17.0,16.666666666666668,16.5,6,14
0,6,56.4,51.0,5.0,17.0,38.0,25.833333333333336,23.666666666666668,5,11
0,3,0.0,1.0,0.0,0.0,0.0,15.333333333333334,14.833333333333334,1,0
0,4,270.3,65.0,50.8,52.0,29.0,17.0,13.333333333333332,2,6
0,8,0.0,7.0,0.0,0.0,1.0,16.666666666666668,15.833333333333332,4,4
0,0,5.1,56.0,0.9,3.0,45.0,22.166666666666668,20.666666666666668,2,16
0,8,8.2,20.0,0.4,3.0,18.0,20.666666666666668,20.33333333333333,1,20
0,8,436.7,122.0,52.7,103.0,70.0,37.83333333333333,29.166666666666664,4,15
0,9,2.5,23.0,0.2,1.0,2.0,19.33333333333333,16.166666666666668,3,22
0,6,56.1,62.0,4.8,16.0,48.0,28.0,25.5,4,17
0,7,5.7,32.0,0.3,2.0,26.0,19.166666666666668,18.33333333333333,5,14
0,8,44.9,50.0,5.8,17.0,45.0,25.5,24.666666666666668,4,11
0,4,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2,0
0,6,76.2,72.0,7.1,22.0,46.0,29.166666666666664,24.833333333333336,0,17
0,9,0.0,5.0,0.0,0.0,2.0,14.833333333333334,14.5,0,4
0,11,56.2,46.0,7.6,20.0,38.0,29.0,27.333333333333336,3,10
0,5,361.1,85.0,41.8,82.0,56.0,29.833333333333336,25.166666666666664,2,7
0,7,1.1,24.0,0.0,1.0,23.0,17.833333333333336,17.833333333333336,6,12
0,11,0.0,0.0,0.0,0.0,0.0,19.833333333333336,18.83333333333333,1,23
0,11,228.2,93.0,26.3,59.0,73.0,38.16666666666667,34.33333333333333,0,15
0,5,914.1,145.0,75.6,162.0,76.0,40.0,28.83333333333333,1,16
0,3,24.7,53.0,3.2,8.0,39.0,24.33333333333333,22.0,1,17
0,1,0.0,3.0,0.0,0.0,0.0,12.0,11.166666666666668,0,0
0,0,0.0,29.0,0.0,0.0,26.0,18.5,18.0,0,18
0,1,10.4,27.0,1.1,4.0,24.0,16.333333333333332,15.833333333333332,1,9
0,6,16.5,51.0,1.2,6.0,39.0,26.0,24.0,2,18
0,7,6.4,43.0,0.5,2.0,43.0,20.833333333333336,20.833333333333336,1,8
0,0,0.0,7.0,0.0,0.0,8.0,14.5,14.666666666666666,6,8
0,3,4.0,10.0,0.2,1.0,12.0,17.0,17.5,6,10
0,9,40.4,66.0,5.5,14.0,61.0,26.0,25.166666666666664,3,16
0,8,0.0,12.0,0.0,0.0,3.0,19.5,17.833333333333336,1,22
0,3,0.0,0.0,0.0,0.0,0.0,15.0,14.833333333333334,2,3
0,0,0.0,25.0,0.0,0.0,22.0,17.5,17.166666666666664,5,14
0,6,0.0,24.0,0.0,0.0,3.0,21.666666666666664,17.833333333333336,6,22
0,4,0.0,5.0,0.0,0.0,0.0,9.166666666666666,8.666666666666668,0,2
